1551.1058072983672, 0.9276525973490672
1551.1172986544302, 0.9228909138443703
1551.128788242227, 0.9143156696567079
1551.1402773327602, 0.9046679932106868
1551.1517654707743, 0.8929660506509136
1551.163253188703, 0.8803581240614856
1551.1747418230038, 0.8697265068204674
1551.1862280628184, 0.853930780610417
1551.197712292085, 0.833798972695647
1551.209195598141, 0.8116761068552404
1551.22067757067, 0.786677268455581
1551.2321575941985, 0.7574750855462442
1551.2436347455157, 0.7220785002015937
1551.255108744972, 0.6798844009600277
1551.2655358497213, 0.6333224988674842
1551.2758727715398, 0.5800523351806881
1551.281611012072, 0.5348046784704021
1551.2897077351895, 0.48432750234943023
1551.2974829806296, 0.4272913128781757
1551.3051191623242, 0.37079899474999445
1551.312409875124, 0.3203904647279251
1551.3196991976124, 0.26698349628212925
1551.32489914389, 0.21435872916426213
1551.3321880835388, 0.16012610376120817
1551.3404076617214, 0.10991714774050343
1551.3487775901015, 0.056541254402860286
1551.3555312010358, 0.0265029406153503
1551.366605003271, 0.022590880505904964
1551.378110038729, 0.04733109206919206
1551.3890001598743, 0.09796717156847712
1551.3953984471834, 0.15098593639226388
1551.4022141637604, 0.2028864430213082
1551.40903050497, 0.25613407415956313
1551.4158471148387, 0.30996111368887624
1551.4231873146673, 0.3662796092997399
1551.430526869714, 0.4212075247720637
1551.4383887788879, 0.47596161772707013
1551.4472965605064, 0.5328788353420273
1551.4567250842972, 0.5861457800933174
1551.4671981356082, 0.6386752959832607
1551.4787149849892, 0.6888942014409836
1551.4902278337902, 0.7304851892209481
1551.501738555787, 0.7674893694833348
1551.5132472945902, 0.8002164623499097
1551.5247518755257, 0.8239764202625064
1551.5362549409333, 0.8444678896194894
1551.547756877434, 0.8625246832042865
1551.5592582786614, 0.879427070876463
1551.5707579171449, 0.8925278072133129
1551.582259215553, 0.9092084480569795
1551.5937581033552, 0.9206902154281505
1551.605256184203, 0.9304316506865429
1551.6167533384205, 0.9381746537306852
1551.6282502943188, 0.9454899480352463
1551.6397467441607, 0.951713847625014
1551.6470624601789, 0.9552289251974342
