1.537814182825481794e+03 1.537833573407198628e+03 1.537919445983373180e+03 1.538243545706354553e+03
-2.196825396825397547e+01 -2.196825396825397547e+01 -2.177777777777778567e+01 -1.574603174603177536e+01
