-2.548175086537129985e+00,6.525954985443000627e-05
-1.188950351415958284e+00,4.451459957817629359e-05
-2.532297910996924806e+00,6.506271743718817103e-05
-1.791741720524330006e+00,5.483968360892334904e-05
-1.172437421365547294e+00,4.419768691642612864e-05
-2.880100853884766110e-01,2.312019577492827047e-05
-5.863109482334554201e-01,3.131563466513823444e-05
-1.399059128293851373e-01,1.845910846235842241e-05
5.514561279391649862e-04,1.357264808048930658e-05
3.239858043711105751e-01,-5.384809498983439431e-08
1.082008415517146105e-01,9.455635180344568633e-06
2.402229734321439381e-01,3.866100986842497198e-06
2.522767535521195370e-01,3.321501255928687648e-06
5.806916959415477919e-01,-1.458343258613852487e-05
3.778661685785391633e-01,-2.757396759168758031e-06
5.725359012498185685e-01,-1.404666321001457476e-05
7.644402559709950751e-01,-2.862695719435887350e-05
8.131566649338743957e-01,-3.316741015796696664e-05
9.002541503413441504e-01,-4.255173932181682031e-05
9.855413612475101282e-01,-5.397672406634463493e-05
1.125064188534180332e+00,-8.189610544967083558e-05
1.157053965927214989e+00,-9.151079122540265701e-05
1.170313503700374014e+00,-9.614537297938203445e-05
1.105250080767804732e+00,-7.678781864837746259e-05
1.143967099737063897e+00,-8.734027581606557133e-05
1.200002239538309645e+00,-1.085223317073851808e-04
1.225493366981737609e+00,-1.225316743609330039e-04
1.246151826414739539e+00,-1.379911821049587580e-04
1.128050458655805777e+00,-8.271583561550995640e-05
1.153538564568300728e+00,-9.035413685630345310e-05
1.173907871935262470e+00,-9.748352043221867062e-05
1.146893892691367434e+00,-8.824178100395478402e-05
